segment_ID,road_importance,nbr_carcasses,long_midpoint,lat_midpoint,length,distance_water_km,distance_amenity_km,sparse_open_grassland,dense_closed_grassland,sparse_open_shrubland,dense_closed_shrubland,woodland,forest,water,bare_ground,grassland,shrubland
6_2,minor_road,0,34.78202662741412,-2.6706578542562927,0.13246157205146916,-0.56669300598238,0.0963467002094091,-0.9845471220255461,1.3403919573619598,-0.27341737465081706,-0.3785351195362201,-0.7528710033288314,-0.24646697941648005,-0.05475807059424555,-0.0697669173867885,0.7665554767975835,-0.43015297790127066
6_3,minor_road,0,34.78118836435399,-2.693002067110008,0.13460598088322542,-0.34393444404273754,0.20480265084315957,-0.2655402357830402,0.795990461255912,-0.4242026999121085,-0.08573206939438384,-0.7534549332812568,-0.24646697941648005,-0.05475807059424555,-0.0697669173867885,0.6928448053463196,-0.1861595489547064
6_4,minor_road,1,34.77667912996686,-2.7144235424995538,0.13449654567804487,-0.09374977355895371,-0.4366880241617254,0.44483895620848135,0.1027523709144474,-0.00147816295634728,0.49862824238097575,-0.6952247705815726,-0.24646697941648005,-0.05475807059424555,-0.0697669173867885,0.446189191771653,0.4780418611990232
6_5,minor_road,0,34.77773500150147,-2.736869791878378,0.13960712720177046,-0.30393056803942853,-1.0768029352608406,0.3169136024784958,-0.5917808257349253,1.3770586022456233,2.5230469557771418,-0.4620153532225584,-0.24646697941648005,-0.05475807059424555,-0.0697669173867885,-0.4261190917469387,2.7580109286675256
6_6,minor_road,0,34.78054724058079,-2.7541285036580745,0.20023604869414238,-0.26523112454189357,-1.2154582409815158,0.5932371213035347,-0.7567734447512656,-0.04665228503481429,3.4827754585272515,-0.7156431548520058,-0.24646697941648005,-0.05475807059424555,-0.0697669173867885,-0.4049642565150578,3.330087317970746
6_7,minor_road,0,34.76747402738093,-2.7672171607162883,-1.6420078904164777,-0.112887030859092,-1.0746865551534412,1.0755609421487646,-0.28846361636707707,-0.10510423631274987,0.5691102873439414,-0.7534549332812568,-0.24646697941648005,-0.05475807059424555,-0.0697669173867885,0.47812773401307634,0.5202828544592684
7_1,minor_road,0,34.732513446857716,-2.344894658592138,0.17734861070376828,-0.7307177674750723,-0.5263496360012214,-0.8318590730844356,-1.500777106926698,0.13404314753550245,3.1289287407699202,1.0757837378307171,2.509161131391308,-0.05475807059424555,-0.0697669173867885,-2.298497568462678,3.0348523680938357
7_2,minor_road,0,34.72329712550715,-2.3646855732074266,0.13789781171139245,-0.5005563039207485,-0.5059375717274368,-0.9745695203892912,-1.833578240332726,-0.4242026999121085,2.5964969287631914,1.4741280013866815,4.188415187351956,-0.05475807059424555,-0.0697669173867885,-2.7771033079335394,2.38727847502931
7_3,minor_road,0,34.71508056328822,-2.380309908231296,0.26900783917369797,-0.5666018492207378,-0.9404895068474204,-1.0269339985536647,-1.3783856500272726,-0.4242026999121085,2.766109354722,1.531296043650513,1.623878673051073,-0.05475807059424555,-0.0697669173867885,-2.3068173506045477,2.550011435787842
8_1,minor_road,2,34.86986206128568,-2.4521324075622117,0.225896514918079,-0.57780905018302,-1.0175941055797233,0.04074116398468253,-0.387822245364931,-0.4242026999121085,-0.473293459857998,0.8193326994695799,-0.24646697941648005,-0.05475807059424555,-0.0697669173867885,-0.4035656974078289,-0.5580014832311131
8_2,minor_road,1,34.888279224204105,-2.4635230348356245,0.24609383449741606,-0.47782231562417704,-0.4670695993388019,1.1305370425708121,-0.2451132752223344,-0.4242026999121085,-0.5363642300943287,-0.41964391140134477,-0.24646697941648005,-0.05475807059424555,-0.0697669173867885,0.5675641257328188,-0.6185141085288124
8_3,minor_road,0,34.88737252664457,-2.480931113660802,0.24808731541974638,-0.7147763043829355,-0.23601380097417746,1.074485552653527,-0.19066287157992928,0.6592790669502662,-0.49026278573109255,-0.5669712816301623,-0.24646697941648005,-0.05475807059424555,-0.0697669173867885,0.5867480186848503,-0.30889309191725484
9_1,minor_road,0,34.87293136970782,-2.4671313026992436,0.219168728635677,-0.3017369729583438,-0.8256142082373592,1.931320785620988,-0.6572898923455082,-0.25868814789687716,-0.5363642300943287,-0.6113780549898621,-0.24646697941648005,-0.05475807059424555,-0.0697669173867885,0.7026799976603337,-0.5779727574145642
9_2,minor_road,1,34.856818882507866,-2.481798312475593,0.27011099979884357,-0.6677751992207676,-0.5469793627889996,2.434482855595213,-0.8917819440347402,-0.4242026999121085,-0.5363642300943287,-0.7413960750935961,-0.24646697941648005,-0.05475807059424555,-0.0697669173867885,0.8149823255354629,-0.6185141085288124
9_3,minor_road,1,34.83648247061875,-2.487665711223338,0.3143923462103738,-0.7128007367053574,-0.3087537668654677,0.6861686874701759,0.2700498071178903,-0.4242026999121085,-0.49796991920614475,-0.7534549332812568,-0.24646697941648005,-0.05475807059424555,-0.0697669173867885,0.8130589414760692,-0.5816770675408186
9_4,minor_road,0,34.81539337051914,-2.483243191807142,0.24799126277637654,-0.7063641603258343,-0.5407529922134304,-0.5586297627998335,1.1085044848350163,-0.4242026999121085,-0.5363642300943287,-0.7534549332812568,-0.24646697941648005,-0.05475807059424555,-0.0697669173867885,0.8242552421500536,-0.6185141085288124
9_5,minor_road,0,34.80628491756914,-2.4637005294916587,0.16385180795151905,-0.7017176578777494,-0.85249717966166,1.4034213490167329,-0.19980502149351415,-0.38646914716038255,-0.5363642300943287,-0.7534549332812568,-0.24646697941648005,-0.05475807059424555,-0.0697669173867885,0.8214460622755252,-0.6092716027051857
10_1,minor_road,0,34.789240503418064,-2.4270003098097193,0.3178230899307987,-0.36396118665183513,-0.6159179184424697,2.6902222364502117,-1.4407926806443219,1.1032355107618326,-0.3929492646948036,-0.39251238841151814,-0.24646697941648005,-0.05475807059424555,-0.0697669173867885,0.391164606863515,-0.10678332609035983
10_2,minor_road,0,34.76776695071501,-2.420862329357236,0.3055045240930651,-0.13581359580405045,-0.2354184329717604,2.4038202473275705,-1.3080837515450716,-0.4242026999121085,-0.4902948748148691,-0.12347701138711173,-0.24646697941648005,-0.05475807059424555,-0.0697669173867885,0.32638581351801704,-0.57431332228049925
10_3,minor_road,0,34.74709412467391,-2.4138838848200694,0.26239549352729374,-0.673423265669214,-0.18550740717359734,-0.3791124581148456,-1.594401459395714,-0.4242026999121085,1.693076687211062,1.6573297831590774,1.511539537046082,-0.05475807059424555,-0.0697669173867885,-2.066129702665657,1.5205008796621557
10_4,minor_road,0,34.731607449633444,-2.3988671843894096,0.22138250300917195,-0.6912893743791232,-0.4260002025717369,-0.6611925079535604,-0.891562063045364,-0.4242026999121085,-0.012275357547858246,1.8346821521176933,0.5316632161008965,-0.05475807059424555,-0.0697669173867885,-1.4898193715957835,-0.11568223493247516
12_1,minor_road,0,35.10006616461379,-2.751506751425405,0.2686759129580132,1.2786291234671883,0.5248851188314101,-1.0356854467209613,1.4259980846844693,-0.4242026999121085,-0.5363642300943287,-0.7534549332812568,-0.24646697941648005,-0.05475807059424555,-0.0697669173867885,0.8242552421501159,-0.6185141085288124
12_2,minor_road,0,35.08267887067682,-2.7413566583827333,-5.3667770941401125,1.9222669462893132,1.0581405702480229,-1.0878155755381549,1.4606921105950657,-0.4242026999121085,-0.5363642300943287,-0.7534549332812568,-0.24646697941648005,-0.05475807059424555,-0.0697669173867885,0.8242552421500536,-0.6185141085288124
14_1,minor_road,0,34.92240830435824,-2.54042030505577,0.2065183663899263,-0.316200337574317,1.5030393399810842,-0.8052632070992446,1.0589996212098916,1.5767587841699993,-0.2275186962632832,-0.7534549332812568,-0.24646697941648005,-0.05475807059424555,-0.0697669173867885,0.5852245303146,0.16792280359136766
15_1,minor_road,0,35.08794921687604,-2.760001592367352,0.17778322221533074,1.7110730429898362,0.5370546377646404,-1.0268158564134058,1.386297431457278,-0.4242026999121085,-0.40669466427320905,-0.7534549332812568,-0.24646697941648005,-0.05475807059424555,-0.0697669173867885,0.7864418418410875,-0.49410392898531186
15_2,minor_road,0,35.076912983928835,-2.740550477372752,0.19316006897391902,2.1262356769213393,1.1826060439118402,-1.1503789820439745,1.502329768042347,-0.4242026999121085,-0.5363642300943287,-0.7534549332812568,-0.24646697941648005,-0.05475807059424555,-0.0697669173867885,0.8242552421500831,-0.6185141085288124
18_1,minor_road,0,34.960990485255984,-2.678524803856159,0.23339554679933855,0.2792753096087345,1.9331801135882403,0.08738870735988788,0.678561531479331,-0.4242026999121085,-0.5363642300943287,-0.7534549332812568,-0.24646697941648005,-0.05475807059424555,-0.0697669173867885,0.8242552421501573,-0.6185141085288124
18_2,minor_road,0,34.95418279960368,-2.6976589263751816,0.1884433901494577,-0.25138572180250357,1.4241608217704669,-1.0333154003019331,1.2056631406112166,-0.4242026999121085,0.21371742977609234,-0.719623348974673,-0.24646697941648005,-0.05475807059424555,-0.0697669173867885,0.579505759222646,0.10114430465272585
19_1,minor_road,0,34.980680516412164,-2.6781283108704272,0.31199438062400625,0.8524099225519398,1.9047123196283826,-0.2316475198657546,0.8908888628122729,-0.4242026999121085,-0.5363642300943287,-0.7534549332812568,-0.24646697941648005,-0.05475807059424555,-0.0697669173867885,0.8242552421500295,-0.6185141085288124
19_2,minor_road,0,35.00194836929729,-2.684458528975613,0.29493041109064516,1.4799742931253947,1.7971468252166434,-1.1438172631524188,1.4979627647294256,-0.4242026999121085,-0.5363642300943287,-0.7534549332812568,-0.24646697941648005,-0.05475807059424555,-0.0697669173867885,0.8242552421499609,-0.6185141085288124
19_3,minor_road,0,35.02114676637852,-2.6957810811696925,0.28661493420980283,2.095190917374483,1.6671037814895613,-0.8883800723903612,1.3279623308937452,-0.4242026999121085,-0.5363642300943287,-0.7534549332812568,-0.24646697941648005,-0.05475807059424555,-0.0697669173867885,0.8242552421501815,-0.6185141085288124
19_4,minor_road,0,35.04150815684181,-2.6999197609841503,0.2719361059738537,2.4019901970539714,1.8696008490596692,-0.7556046502864494,1.2395966575432251,-0.4242026999121085,-0.5363642300943287,-0.7534549332812568,-0.24646697941648005,-0.05475807059424555,-0.0697669173867885,0.8242552421499725,-0.6185141085288124
20_1,minor_road,0,35.06152134472699,-2.7165239794721767,0.13665225177514978,2.870663762104393,1.9143918462988943,0.8086312219862669,0.1985549199848471,-0.4242026999121085,-0.5363642300943287,-0.7534549332812568,-0.24646697941648005,-0.05475807059424555,-0.0697669173867885,0.8242552421501493,-0.6185141085288124
20_2,minor_road,0,35.05656259372372,-2.7376474114434077,0.14597152516930617,2.8465093508643324,1.4259315893544788,-1.1506815999850137,1.5025311685552063,-0.4242026999121085,-0.5363642300943287,-0.7534549332812568,-0.24646697941648005,-0.05475807059424555,-0.0697669173867885,0.8242552421499045,-0.6185141085288124
20_3,minor_road,0,35.04874017782512,-2.7583402707939584,0.15950389441943091,3.0791037757591644,0.9373632068882584,-0.4305827000267073,1.0232856638875734,-0.4242026999121085,-0.5363642300943287,-0.7534549332812568,-0.24646697941648005,-0.05475807059424555,-0.0697669173867885,0.8242552421499287,-0.6185141085288124
20_4,minor_road,0,35.04193562100552,-2.7796089744253103,0.1520923007191836,3.412655031393832,0.5614039248611621,-0.33897325275016865,0.9623170722192975,-0.4242026999121085,-0.5363642300943287,-0.7534549332812568,-0.24646697941648005,-0.05475807059424555,-0.0697669173867885,0.8242552421499869,-0.6185141085288124
20_5,minor_road,0,35.029933492912825,-2.798027783759781,0.1867949145093999,3.7527811065744814,-0.0846999967939097,-0.5817500939232884,1.1238916972832893,-0.4242026999121085,-0.5363642300943287,-0.7534549332812568,-0.24646697941648005,-0.05475807059424555,-0.0697669173867885,0.8242552421501815,-0.6185141085288124
21_1,minor_road,0,34.77543797967968,-2.6499558937865246,0.21989318602160834,-0.6124011311199467,0.011767664713285724,0.20385852029469118,0.15773649666575879,0.3421853223068581,-0.2887636437794887,-0.36903814891009795,-0.24646697941648005,6.593886786592956,-0.0697669173867885,0.32827166067033076,-0.19323609463655125
23_1,minor_road,0,34.7948409361033,-2.510201689892894,0.2228697462798531,-0.7016724312956815,-0.7038991250765037,-0.35889960157755113,0.7820255193716112,-0.4242026999121085,-0.35516869041078475,-0.5405586004455243,-0.24646697941648005,-0.05475807059424555,-0.0697669173867885,0.6077049873243471,-0.4446678441277357
23_2,minor_road,0,34.78248781993887,-2.5266214813086503,0.15638089627036691,-0.7006274915843834,-1.0714426649687505,-0.8936504368572495,1.0865781908703933,-0.4242026999121085,-0.5363642300943287,-0.3971494331211907,-0.24646697941648005,-0.05475807059424555,-0.0697669173867885,0.5502665161140177,-0.6185141085288124
23_3,minor_road,0,34.78562047039118,-2.545693496911511,0.18527594897041094,-0.30995530892567225,-0.927181883889012,-0.8486623908492166,1.3015291279882986,-0.4242026999121085,-0.5363642300943287,-0.7534549332812568,-0.24646697941648005,-0.05475807059424555,-0.0697669173867885,0.8242552421499143,-0.6185141085288124
23_4,minor_road,0,34.79943959110333,-2.561748073556128,0.19803656519460583,-0.2690547213509822,-0.30754391483016924,-0.8164907232241846,1.269920299583202,-0.4242026999121085,-0.5363642300943287,-0.7386177710866048,-0.24646697941648005,-0.05475807059424555,-0.0697669173867885,0.8128458893170306,-0.6185141085288124
23_5,minor_road,0,34.791503842396594,-2.5823898248961803,0.15345123636233848,0.3418520331720156,-0.5244444509734734,-0.6384551124014892,1.1616304373360715,-0.4242026999121085,-0.5363642300943287,-0.7534549332812568,-0.24646697941648005,-0.05475807059424555,-0.0697669173867885,0.8242552421502553,-0.6185141085288124
23_6,minor_road,0,34.78655041531455,-2.604221273140786,0.152078039984923,0.19631489291154477,-0.7140997722264709,0.335361546809579,0.5007743100644021,-0.4242026999121085,-0.5363642300943287,-0.7348977322775216,-0.24646697941648005,-0.05475807059424555,-0.0697669173867885,0.8099852860041423,-0.6185141085288124
23_7,minor_road,0,34.77680943507915,-2.6227684021701236,0.18746950233112802,-0.43526205728021694,-0.6168445959616827,0.33258536805469857,0.4150473051317394,-0.4242026999121085,-0.3888499371182052,-0.6634220972410957,-0.24646697941648005,-0.05475807059424555,-0.0697669173867885,0.7120054052686647,-0.47698298240698056
25_1,minor_road,0,34.8999045323925,-2.6702393636929846,0.28487688559802715,-0.39301908574664574,1.3762311598191803,0.3132348691168069,0.4445756021778801,-0.4242026999121085,-0.4305246833361403,-0.6718429257894083,-0.24646697941648005,-0.05475807059424555,-0.0697669173867885,0.7306337012862353,-0.5169674045539286
26_1,minor_road,0,34.82051747676982,-2.547177336011623,0.29387018224329,-0.597383546683396,-0.0361025670366388,-0.23321961145728876,0.7705877992965232,1.3994284118789813,-0.5363642300943287,-0.7534549332812568,-0.24646697941648005,-0.05475807059424555,-0.0697669173867885,0.6884899233731532,-0.17183151593607288
26_2,minor_road,0,34.83013393412634,-2.5311931539165635,0.14521605096395246,-0.6989827470721525,0.19269820820202357,0.9137693199922521,-0.31252283811862847,5.133355327077009,-0.2628246423812326,-0.7534549332812568,-0.24646697941648005,-0.05475807059424555,-0.0697669173867885,0.33073944465867555,1.0052062782008664
27_1,minor_road,0,34.78088266319902,-2.626011975763595,0.20176438210316588,-0.5614186403535023,-0.4640126735563402,0.08619990839539675,0.6641774697426043,-0.4242026999121085,-0.4781423135468212,-0.7534549332812568,-0.24646697941648005,-0.05475807059424555,-0.0697669173867885,0.8072769433239042,-0.5626536678373207
27_2,minor_road,0,34.79889667295046,-2.624733990656987,0.2778019935991261,-0.6290944916413428,-0.09290564135137362,-0.6236589373470421,1.1517831783253303,-0.4242026999121085,-0.5363642300943287,-0.7534549332812568,-0.24646697941648005,-0.05475807059424555,-0.0697669173867885,0.8242552421500681,-0.6185141085288124
27_3,minor_road,0,34.81729117433665,-2.6178511967391023,0.20751149969703342,-0.7123498289971758,0.27787913924079377,-0.7916108259770356,1.133300772217254,-0.4242026999121085,-0.5363642300943287,-0.5639344690381867,-0.24646697941648005,-0.05475807059424555,-0.0697669173867885,0.6785194324799783,-0.6185141085288124
27_4,minor_road,0,34.813990553241304,-2.598233800768423,0.16437853083518614,-0.01934947506496694,0.07143811787516526,-0.9419405596859031,1.1548827152765193,-0.4242026999121085,-0.5363642300943287,-0.4497693852092462,-0.24646697941648005,-0.05475807059424555,-0.0697669173867885,0.5907297523822793,-0.6185141085288124
27_5,minor_road,0,34.80531143943005,-2.578378839087182,-2.0590691686183,-0.08298435335195892,-0.10076646910306444,-1.0432965179998266,1.4310634606992616,-0.4242026999121085,-0.5363642300943287,-0.7534549332812568,-0.24646697941648005,-0.05475807059424555,-0.0697669173867885,0.8242552421501557,-0.6185141085288124
28_1,minor_road,0,34.81985141274891,-2.5069637426300746,0.17545350062845255,-0.7100461779588466,0.014634276764723007,-0.05495298522420557,0.5166901556821015,1.2531433443352538,-0.09840309814816586,-0.7085870304683868,-0.24646697941648005,-0.05475807059424555,-0.0697669173867885,0.5371629986775968,0.21253469469859473
29_1,minor_road,0,34.85855032390939,-2.461728379323979,-2.7719215118231233,-0.15448853747486643,-1.1347257321124191,0.3681554491334986,0.42717205524821156,-0.4242026999121085,-0.5363642300943287,-0.6595646981241102,-0.24646697941648005,-0.05475807059424555,-0.0697669173867885,0.7520563400664904,-0.6185141085288124
33_1,minor_road,0,34.90099910256017,-2.465751733877965,0.2930809937173041,-0.4042393180905585,-0.08590062357773921,0.8472523344861522,0.1598747805134719,-0.22918585201803526,-0.5363642300943287,-0.7534549332812568,-0.24646697941648005,-0.05475807059424555,-0.0697669173867885,0.8097366674503423,-0.5707464264283286
34_1,minor_road,0,34.92837727782438,-2.5024803984953232,0.22565355239295126,-0.3936752851739281,0.3864542335946539,-1.1206266766638096,1.4371307409990144,0.2580480104639073,-0.5363642300943287,-0.7534549332812568,-0.24646697941648005,-0.05475807059424555,-0.0697669173867885,0.7734631797745559,-0.45140272611239507
34_2,minor_road,0,34.947511450414225,-2.5124773961348392,0.24475494435668643,-0.44895156991534235,0.5719040940462279,-0.7153499944500026,1.200708795659881,-0.24240232603024078,-0.5363642300943287,-0.7534549332812568,-0.24646697941648005,-0.05475807059424555,-0.0697669173867885,0.810720604824381,-0.5739836868800371
39_1,minor_road,0,34.91236121922888,-2.5494093147607586,0.2333118731501163,-0.7073649216492689,1.8316495781545779,-1.0679167013537507,0.7556798128225859,2.631909341612424,1.337490381868895,-0.7534549332812568,-0.24646697941648005,-0.05475807059424555,-0.0697669173867885,0.050293068203774154,1.927905209316894
40_1,minor_road,0,34.82013947281165,-2.499834262144577,0.15709948976067958,-0.6880798667336331,-0.06775450005499879,-0.11883271814641237,0.6051195298396693,0.6887892668870185,-0.1278033845359997,-0.7096049287876572,-0.24646697941648005,-0.05475807059424555,-0.0697669173867885,0.5885341725250072,0.04609325460205043
40_2,minor_road,0,34.82873753258228,-2.519999223416767,0.1578559968601329,-0.7009437718720989,0.2073462240086189,0.9575387126140954,-0.3606166491790027,3.7474965024960745,0.09066249324890945,-0.7257428208722099,-0.24646697941648005,-0.05475807059424555,-0.0697669173867885,0.30952212747152263,1.0049019311527772
40_3,minor_road,0,34.83245528927434,-2.541466472086801,0.17900230901351138,-0.6688674006289167,0.2732975817673455,0.4943045463517078,0.08679842102414359,3.605076109241771,-0.5110642749108159,-0.6861772151111172,-0.24646697941648005,-0.05475807059424555,-0.0697669173867885,0.46517186342748945,0.3926965105910805
40_4,minor_road,0,34.845716520641446,-2.557152870096425,0.2623811521174905,-0.699821426725727,0.7643050220122671,-0.29636882005068327,0.8450049054382057,-0.4242026999121085,-0.36641582097011566,-0.6884745083258782,-0.24646697941648005,-0.05475807059424555,-0.0697669173867885,0.7247279000757337,-0.4554587920527549
41_1,minor_road,2,34.82024073649544,-2.429464621914836,0.23033557370660457,-0.27306229429500023,-1.17711252090449,2.3863603839146603,-1.834966490449375,0.13093075514014987,0.810104626784302,0.11312849113747368,-0.24646697941648005,-0.05475807059424555,-0.0697669173867885,-0.27609959891605923,0.8093172044133594
41_2,minor_road,2,34.84081306398779,-2.428904922090439,0.3003197625279894,0.12167506939719556,-0.9704110145887143,1.908894050653195,-1.7564537835633305,-0.0630146886432006,0.132906050579147,0.7368194152242961,-0.24646697941648005,-0.05475807059424555,-0.0697669173867885,-0.5437809779030446,0.1120804924071981
41_3,minor_road,0,34.860133522336916,-2.4200901395952084,0.2736611075348155,-0.6192092604854659,-1.2745029710761293,1.4347714524118693,-1.9611629112272284,2.61404903117699,0.35828725302061315,1.1491091443743882,-0.24646697941648005,-0.05475807059424555,-0.0697669173867885,-1.125845678002236,0.9840437461248045
42_1,minor_road,0,34.621882919538116,-2.253363554059051,0.3198837314980813,-0.4889674380218769,0.46276955873422465,-0.9270437618443567,-1.6622857867738534,-0.4242026999121085,0.10836198616494633,3.1374187775609523,0.6376861794750726,-0.05475807059424555,-0.0697669173867885,-2.5500707976719585,6.206864347254165e-5
43_1,minor_road,0,34.566112654994576,-2.282018972134192,-4.747597318946934,-0.7239827066692166,-1.2360223860299226,1.3280175499103126,-1.5458558166124612,-0.2230562514778143,0.9660384017539626,0.6924274406152482,-0.24646697941648005,-0.05475807059424555,-0.0697669173867885,-0.7406827479203658,0.8722202781215915
44_1,minor_road,0,34.623861522444166,-2.4173130335032993,0.21293631374212202,-0.5799157400946716,-1.1269639519957462,-1.1565761772346859,-1.7735771129416267,-0.4242026999121085,4.625276518105092,0.7072316614915138,4.4909241325921245,-0.05475807059424555,-0.0697669173867885,-2.845495713115891,4.3337709412137375
44_2,minor_road,0,34.61479507948228,-2.4003571712139817,0.23800073125318097,-0.5107287280024225,-1.116272925020808,-0.9559009965372278,-1.7163883793106909,0.3682326916051012,2.064984194616971,1.0403440376521438,5.48296806636936,-0.05475807059424555,-0.0697669173867885,-2.6320888050959046,2.071424013515601
47_1,minor_road,0,34.80132238229718,-2.439872852015706,0.18197986185627313,-0.70382729714212,-1.0692680838052664,2.2913273661356692,-1.4587886523736044,2.0035383333648884,-0.3452188225283624,-0.08533852724138054,-0.24646697941648005,-0.05475807059424555,-0.0697669173867885,0.07401229955356492,0.1595325258333297
47_2,minor_road,0,34.80747067892263,-2.422182677274411,0.21750253435415834,-0.7156653351649667,-0.9376929345074798,1.3257552826130454,-0.8552367385604851,-0.08854285191505752,-0.26651072613484217,0.14419207872180426,-0.24646697941648005,-0.05475807059424555,-0.0697669173867885,0.030308325901647566,-0.2773888764288041
47_3,minor_road,0,34.81716433820081,-2.403459208247296,0.1678847571749469,-0.704368318327993,-0.8697658249334645,1.2148026441102668,-1.1864187553693177,-0.4242026999121085,-0.012895031798259338,0.6698015986095586,-0.24646697941648005,-0.05475807059424555,-0.0697669173867885,-0.42283897553658584,-0.11627677524933899
48_1,minor_road,0,34.761446282008194,-2.3632859644688065,0.23532819507256564,-0.6085243567235337,-1.076782013068488,-0.9742397193613167,-1.5627248045664865,-0.4242026999121085,-0.35018169910029345,1.9022466625894903,5.22021937372614,-0.05475807059424555,-0.0697669173867885,-2.4738226230627545,-0.4398831247497439
48_2,minor_road,0,34.759252146188444,-2.3785809372735263,0.15311474053585258,-0.7044213066011114,-0.6742187682449309,-0.7687001833144518,-0.230967648232718,-0.1522724646935115,0.18597925151728237,0.8748032984763834,0.5363400437374846,-0.05475807059424555,-0.0697669173867885,-0.8307863635588322,0.1411381323951928
48_3,minor_road,0,34.76567819503357,-2.3995853955259836,0.14007375820691217,-0.18040092155065598,-0.23738732821576053,-0.6261485337633351,1.0396385758767612,-0.4242026999121085,-0.5279677828860359,-0.5910634506481142,-0.24646697941648005,-0.05475807059424555,-0.0697669173867885,0.6969323247990924,-0.6104582204868004
49_1,minor_road,0,34.80350417203633,-2.351258895508114,0.2210225274463622,-0.298672470440052,-0.9199236866087943,-0.9909323338748703,0.818489196028358,-0.4242026999121085,-0.21444927775461484,-0.03497235208310527,-0.24646697941648005,-0.05475807059424555,-0.0697669173867885,0.17788795570906774,-0.3096559985728504
